2025-10-14 14:50:24,481 | INFO     | New user input received: Tôi cần lời bài hatf Lâu không cười 
2025-10-14 14:51:41,404 | DEBUG    | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 14 Oct 2025 07:51:45 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Encoding', b'gzip'), (b'CF-Ray', b'98e57e3c3ffa0a04-HKG'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Access-Control-Allow-Origin', b'*'), (b'Vary', b'Accept-Encoding'), (b'permissions-policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'referrer-policy', b'no-referrer, strict-origin-when-cross-origin'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'x-content-type-options', b'nosniff'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare')])
2025-10-14 14:51:41,409 | INFO     | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-14 14:51:41,409 | DEBUG    | receive_response_body.started request=<Request [b'POST']>
2025-10-14 14:51:46,158 | DEBUG    | receive_response_body.complete
2025-10-14 14:51:46,168 | DEBUG    | response_closed.started
2025-10-14 14:51:46,168 | DEBUG    | response_closed.complete
2025-10-14 14:51:46,170 | DEBUG    | HTTP Response: POST https://openrouter.ai/api/v1/chat/completions "200 OK" Headers([('date', 'Tue, 14 Oct 2025 07:51:45 GMT'), ('content-type', 'application/json'), ('transfer-encoding', 'chunked'), ('connection', 'keep-alive'), ('content-encoding', 'gzip'), ('cf-ray', '98e57e3c3ffa0a04-HKG'), ('cf-cache-status', 'DYNAMIC'), ('access-control-allow-origin', '*'), ('vary', 'Accept-Encoding'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('x-content-type-options', 'nosniff'), ('x-content-type-options', 'nosniff'), ('server', 'cloudflare')])
2025-10-14 14:51:46,170 | DEBUG    | request_id: None
2025-10-14 14:51:46,172 | INFO     | Model response generated successfully
2025-10-14 14:51:46,181 | DEBUG    | Event received: {'chatbot': {'messages': [{'role': 'assistant', 'content': 'Dưới đây là lyrics của bài *Lâu không cười* do Đen Vâu sáng tác:\n\n**Verse 1:**  \nLâu không cười nữa, vì buồn quá nhiều  \nCơn mưa nhạt nhòa, lòng như kiệt hạ  \nCố làm ngơ, cố giả vờ bình thường  \nNhưng sao nụ cười vẫn không về  \n\n**Pre-Chorus:**  \nMột chút nắng, một chút gió  \nMột lần nói, một lần đau  \nCòn mơ nhớ người cũ  \nNhưng không đủ để quên  \n\n**Chorus:**  \nLâu không cười, vì đã quá mệt mỏi  \nNhớ từng ngày, ta cùng nhau cười tươi  \nTình yêu đã đi, em không còn ở đây  \nLâu không cười, vì lòng mình chật vật  \nLời hứa ngày nào giờ hóa mây bay  \nGiờ đây chỉ còn lặng im, chén rượu chua  \n\n**Verse 2:**  \nThời gian trôi, vội vàng như nước  \nNhớ những ngày, ta còn trẻ ngây  \nBây giờ gầy, nay đã lão hóa  \nTâm sự chẳng ai thấu hiểu  \n\n**Bridge:**  \nLàm sao quên, nụ cười em  \nGió mưa qua, chẳng xóa đi  \nTa nợ nhau, một lời xin lỗi  \nNhưng giờ chẳng còn cơ hội  \n\n**Chorus (lặp lại):**  \nLâu không cười, vì đã quá mệt mỏi  \nNhớ từng ngày, ta cùng nhau cười tươi  \nTình yêu đã đi, em không còn ở đây  \nLâu không cười, vì lòng mình chật vật  \nLời hứa ngày nào giờ hóa mây bay  \nGiờ đây chỉ còn lặng im, chén rượu chua  \n\n**Outro:**  \nGiờ đây chỉ còn lặng im, chén rượu chua  \nBên dòng sông cũ, ta ôm lấy nỗi đau…  \n\nBài hát mang giai điệu trầm lắng, gửi gắm nỗi đau và sự thay đổi trong cảm xúc của người nghệ sĩ.'}]}}
2025-10-14 14:52:14,656 | INFO     | New user input received: í tôi là  bài hát tên là Lâu không cười cơ 
2025-10-14 14:52:14,661 | DEBUG    | Request options: {'method': 'post', 'url': '/chat/completions', 'headers': {'X-Stainless-Raw-Response': 'true'}, 'files': None, 'idempotency_key': 'stainless-python-retry-d7702ace-197b-4858-a15f-e752e2918136', 'json_data': {'messages': [{'content': 'Bạn là một trợ lý hữu ích, thân thiện và luôn trả lời ngắn gọn súc tích.', 'role': 'system'}, {'content': 'í tôi là  bài hát tên là Lâu không cười cơ ', 'role': 'user'}], 'model': 'qwen/qwen3-8b:free', 'stream': False}}
2025-10-14 14:52:14,661 | DEBUG    | Sending HTTP Request: POST https://openrouter.ai/api/v1/chat/completions
2025-10-14 14:52:14,662 | DEBUG    | close.started
2025-10-14 14:52:14,662 | DEBUG    | close.complete
2025-10-14 14:52:14,663 | DEBUG    | connect_tcp.started host='openrouter.ai' port=443 local_address=None timeout=None socket_options=None
2025-10-14 14:52:14,700 | DEBUG    | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000181B0D58790>
2025-10-14 14:52:14,700 | DEBUG    | start_tls.started ssl_context=<ssl.SSLContext object at 0x00000181B084C640> server_hostname='openrouter.ai' timeout=None
2025-10-14 14:52:14,772 | DEBUG    | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000181B0D582E0>
2025-10-14 14:52:14,773 | DEBUG    | send_request_headers.started request=<Request [b'POST']>
2025-10-14 14:52:14,774 | DEBUG    | send_request_headers.complete
2025-10-14 14:52:14,775 | DEBUG    | send_request_body.started request=<Request [b'POST']>
2025-10-14 14:52:14,775 | DEBUG    | send_request_body.complete
2025-10-14 14:52:14,776 | DEBUG    | receive_response_headers.started request=<Request [b'POST']>
2025-10-14 14:52:18,550 | DEBUG    | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 14 Oct 2025 07:52:22 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Encoding', b'gzip'), (b'CF-Ray', b'98e57f1cc8f00893-HKG'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Access-Control-Allow-Origin', b'*'), (b'Vary', b'Accept-Encoding'), (b'permissions-policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'referrer-policy', b'no-referrer, strict-origin-when-cross-origin'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'x-content-type-options', b'nosniff'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare')])
2025-10-14 14:52:18,553 | INFO     | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-14 14:52:18,553 | DEBUG    | receive_response_body.started request=<Request [b'POST']>
2025-10-14 14:52:22,775 | DEBUG    | receive_response_body.complete
2025-10-14 14:52:22,775 | DEBUG    | response_closed.started
2025-10-14 14:52:22,775 | DEBUG    | response_closed.complete
2025-10-14 14:52:22,775 | DEBUG    | HTTP Response: POST https://openrouter.ai/api/v1/chat/completions "200 OK" Headers([('date', 'Tue, 14 Oct 2025 07:52:22 GMT'), ('content-type', 'application/json'), ('transfer-encoding', 'chunked'), ('connection', 'keep-alive'), ('content-encoding', 'gzip'), ('cf-ray', '98e57f1cc8f00893-HKG'), ('cf-cache-status', 'DYNAMIC'), ('access-control-allow-origin', '*'), ('vary', 'Accept-Encoding'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('x-content-type-options', 'nosniff'), ('x-content-type-options', 'nosniff'), ('server', 'cloudflare')])
2025-10-14 14:52:22,778 | DEBUG    | request_id: None
2025-10-14 14:52:22,778 | INFO     | Model response generated successfully
2025-10-14 14:52:22,778 | DEBUG    | Event received: {'chatbot': {'messages': [{'role': 'assistant', 'content': '"Bài hát \'Lâu không cười cơ\'" là ca khúc của **Đen Vâu** (nghệ danh của Nguyễn Hồng Đăng), thuộc dòng nhạc **trap**. Bài hát mang thông điệp về sự chia ly, nỗi nhớ và cảm xúc sâu lắng, từng gây bão trên mạng xã hội với giai điệu bắt tai và lời ca dễ nhớ. Bạn muốn biết thêm về ca sĩ, nhạc sĩ hoặc nội dung bài hát?'}]}}
2025-10-14 15:06:56,016 | INFO     | New user input received: 
2025-10-14 15:06:56,016 | DEBUG    | Request options: {'method': 'post', 'url': '/chat/completions', 'headers': {'X-Stainless-Raw-Response': 'true'}, 'files': None, 'idempotency_key': 'stainless-python-retry-0e90afac-d897-4b10-be79-e1be58277ecb', 'json_data': {'messages': [{'content': 'Bạn là một trợ lý hữu ích, thân thiện và luôn trả lời ngắn gọn súc tích.', 'role': 'system'}, {'content': '', 'role': 'user'}], 'model': 'qwen/qwen3-8b:free', 'stream': False}}
2025-10-14 15:06:56,016 | DEBUG    | Sending HTTP Request: POST https://openrouter.ai/api/v1/chat/completions
2025-10-14 15:06:56,016 | DEBUG    | close.started
2025-10-14 15:06:56,024 | DEBUG    | close.complete
2025-10-14 15:06:56,024 | DEBUG    | connect_tcp.started host='openrouter.ai' port=443 local_address=None timeout=None socket_options=None
2025-10-14 15:06:56,078 | DEBUG    | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000181B0DCD4B0>
2025-10-14 15:06:56,080 | DEBUG    | start_tls.started ssl_context=<ssl.SSLContext object at 0x00000181B084C640> server_hostname='openrouter.ai' timeout=None
2025-10-14 15:06:56,120 | DEBUG    | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x00000181B0DCD3C0>
2025-10-14 15:06:56,120 | DEBUG    | send_request_headers.started request=<Request [b'POST']>
2025-10-14 15:06:56,120 | DEBUG    | send_request_headers.complete
2025-10-14 15:06:56,124 | DEBUG    | send_request_body.started request=<Request [b'POST']>
2025-10-14 15:06:56,124 | DEBUG    | send_request_body.complete
2025-10-14 15:06:56,125 | DEBUG    | receive_response_headers.started request=<Request [b'POST']>
2025-10-14 15:06:59,919 | DEBUG    | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 14 Oct 2025 08:07:03 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Encoding', b'gzip'), (b'CF-Ray', b'98e594a13ea0dd99-HKG'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Access-Control-Allow-Origin', b'*'), (b'Vary', b'Accept-Encoding'), (b'permissions-policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'referrer-policy', b'no-referrer, strict-origin-when-cross-origin'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'x-content-type-options', b'nosniff'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare')])
2025-10-14 15:06:59,921 | INFO     | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-14 15:06:59,923 | DEBUG    | receive_response_body.started request=<Request [b'POST']>
2025-10-14 15:07:01,260 | DEBUG    | receive_response_body.complete
2025-10-14 15:07:01,271 | DEBUG    | response_closed.started
2025-10-14 15:07:01,273 | DEBUG    | response_closed.complete
2025-10-14 15:07:01,273 | DEBUG    | HTTP Response: POST https://openrouter.ai/api/v1/chat/completions "200 OK" Headers([('date', 'Tue, 14 Oct 2025 08:07:03 GMT'), ('content-type', 'application/json'), ('transfer-encoding', 'chunked'), ('connection', 'keep-alive'), ('content-encoding', 'gzip'), ('cf-ray', '98e594a13ea0dd99-HKG'), ('cf-cache-status', 'DYNAMIC'), ('access-control-allow-origin', '*'), ('vary', 'Accept-Encoding'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('x-content-type-options', 'nosniff'), ('x-content-type-options', 'nosniff'), ('server', 'cloudflare')])
2025-10-14 15:07:01,273 | DEBUG    | request_id: None
2025-10-14 15:07:01,275 | INFO     | Model response generated successfully
2025-10-14 15:07:01,280 | DEBUG    | Event received: {'chatbot': {'messages': [{'role': 'assistant', 'content': 'Chào bạn! Mình có thể giúp bạn bất cứ điều gì cần thiết. Hỏi ngay nhé! 😊'}]}}
2025-10-14 15:07:04,999 | INFO     | New user input received: qquit
2025-10-14 15:07:04,999 | DEBUG    | Request options: {'method': 'post', 'url': '/chat/completions', 'headers': {'X-Stainless-Raw-Response': 'true'}, 'files': None, 'idempotency_key': 'stainless-python-retry-97a54197-c421-411e-b987-a0c1fabdf90e', 'json_data': {'messages': [{'content': 'Bạn là một trợ lý hữu ích, thân thiện và luôn trả lời ngắn gọn súc tích.', 'role': 'system'}, {'content': 'qquit', 'role': 'user'}], 'model': 'qwen/qwen3-8b:free', 'stream': False}}
2025-10-14 15:07:04,999 | DEBUG    | Sending HTTP Request: POST https://openrouter.ai/api/v1/chat/completions
2025-10-14 15:07:04,999 | DEBUG    | send_request_headers.started request=<Request [b'POST']>
2025-10-14 15:07:05,014 | DEBUG    | send_request_headers.complete
2025-10-14 15:07:05,014 | DEBUG    | send_request_body.started request=<Request [b'POST']>
2025-10-14 15:07:05,015 | DEBUG    | send_request_body.complete
2025-10-14 15:07:05,015 | DEBUG    | receive_response_headers.started request=<Request [b'POST']>
2025-10-14 15:07:06,742 | DEBUG    | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 14 Oct 2025 08:07:10 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Encoding', b'gzip'), (b'CF-Ray', b'98e594d8cbd5dd99-HKG'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Access-Control-Allow-Origin', b'*'), (b'Vary', b'Accept-Encoding'), (b'permissions-policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'Permissions-Policy', b'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), (b'referrer-policy', b'no-referrer, strict-origin-when-cross-origin'), (b'Referrer-Policy', b'no-referrer, strict-origin-when-cross-origin'), (b'x-content-type-options', b'nosniff'), (b'X-Content-Type-Options', b'nosniff'), (b'Server', b'cloudflare')])
2025-10-14 15:07:06,742 | INFO     | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2025-10-14 15:07:06,742 | DEBUG    | receive_response_body.started request=<Request [b'POST']>
2025-10-14 15:07:07,430 | DEBUG    | receive_response_body.complete
2025-10-14 15:07:07,432 | DEBUG    | response_closed.started
2025-10-14 15:07:07,432 | DEBUG    | response_closed.complete
2025-10-14 15:07:07,434 | DEBUG    | HTTP Response: POST https://openrouter.ai/api/v1/chat/completions "200 OK" Headers([('date', 'Tue, 14 Oct 2025 08:07:10 GMT'), ('content-type', 'application/json'), ('transfer-encoding', 'chunked'), ('connection', 'keep-alive'), ('content-encoding', 'gzip'), ('cf-ray', '98e594d8cbd5dd99-HKG'), ('cf-cache-status', 'DYNAMIC'), ('access-control-allow-origin', '*'), ('vary', 'Accept-Encoding'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('permissions-policy', 'payment=(self "https://checkout.stripe.com" "https://connect-js.stripe.com" "https://js.stripe.com" "https://*.js.stripe.com" "https://hooks.stripe.com")'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('referrer-policy', 'no-referrer, strict-origin-when-cross-origin'), ('x-content-type-options', 'nosniff'), ('x-content-type-options', 'nosniff'), ('server', 'cloudflare')])
2025-10-14 15:07:07,434 | DEBUG    | request_id: None
2025-10-14 15:07:07,436 | INFO     | Model response generated successfully
2025-10-14 15:07:07,438 | DEBUG    | Event received: {'chatbot': {'messages': [{'role': 'assistant', 'content': 'Tạm biệt! Nếu bạn cần giúp đỡ, hãy nhắn tin cho tôi. 😊'}]}}
2025-10-14 15:07:11,194 | DEBUG    | close.started
2025-10-14 15:07:11,194 | DEBUG    | close.complete
2025-10-14 15:08:01,122 | INFO     | New user input received: hello
2025-10-14 15:08:01,122 | DEBUG    | Request options: {'method': 'post', 'url': '/chat/completions', 'headers': {'X-Stainless-Raw-Response': 'true'}, 'files': None, 'idempotency_key': 'stainless-python-retry-db538295-be61-449e-b5b9-d053f1195ad1', 'json_data': {'messages': [{'content': 'Bạn là một trợ lý hữu ích, thân thiện và luôn trả lời ngắn gọn súc tích.', 'role': 'system'}, {'content': 'hello', 'role': 'user'}], 'model': 'qwen/qwen3-8b:free', 'stream': False}}
2025-10-14 15:08:01,152 | DEBUG    | Sending HTTP Request: POST https://openrouter.ai/api/v1/chat/completions
2025-10-14 15:08:01,152 | DEBUG    | connect_tcp.started host='openrouter.ai' port=443 local_address=None timeout=None socket_options=None
2025-10-14 15:08:01,210 | DEBUG    | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000023ADD55A170>
2025-10-14 15:08:01,212 | DEBUG    | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000023ADD04C6C0> server_hostname='openrouter.ai' timeout=None
2025-10-14 15:08:01,259 | DEBUG    | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000023ADD55A020>
2025-10-14 15:08:01,260 | DEBUG    | send_request_headers.started request=<Request [b'POST']>
2025-10-14 15:08:01,261 | DEBUG    | send_request_headers.complete
2025-10-14 15:08:01,261 | DEBUG    | send_request_body.started request=<Request [b'POST']>
2025-10-14 15:08:01,261 | DEBUG    | send_request_body.complete
2025-10-14 15:08:01,261 | DEBUG    | receive_response_headers.started request=<Request [b'POST']>
